date_time,c31,c31bad,c11,c11bad,c43,c43bad,c13,c13bad,c41,c41bad,c33,c33bad,c23,c23bad,c21,c21bad
2020-11-11 21:00:00,45,2.22,75,2.67,364,4.4,65,0,204,3.92, NULL, NULL,172,0.58,68,2.94
2020-11-11 22:00:00,15,0,103,2.91,221,4.98,33,3.03,140,2.14, NULL, NULL,121,0.83,56,0
2020-11-11 23:00:00,11,0,81,2.47,172,2.91,25,0,103,1.94, NULL, NULL,83,1.2,48,2.08
2020-11-12 00:00:00,10,0,62,0,125,5.6,20,5,60,1.67, NULL, NULL,57,7.02,42,7.14
2020-11-12 01:00:00,4,0,47,2.13,81,3.7,25,0,33,3.03, NULL, NULL,29,0,27,3.7
2020-11-12 02:00:00,1,0,34,0,40,2.5,9,11.11,29,3.45, NULL, NULL,14,7.14,10,0
2020-11-12 03:00:00,4,0,27,0,49,2.04,9,0,39,2.56, NULL, NULL,19,0,16,6.25
2020-11-12 04:00:00,1,0,35,8.57,28,3.57,9,0,29,0, NULL, NULL,22,0,27,3.7
2020-11-12 05:00:00,2,0,34,0,61,6.56,13,0,56,3.57, NULL, NULL,41,2.44,36,5.56
2020-11-12 06:00:00,5,0,121,0,167,2.99,24,0,166,3.61, NULL, NULL,171,0.58,68,0
2020-11-12 07:00:00,28,0,153,2.61,355,5.07,51,1.96,251,5.18, NULL, NULL,294,0.68,90,1.11
2020-11-12 08:00:00,143,3.5,451,1.11,317,3.79,108,0.93,896,1.67,436,1.38,287,1.39,212,2.83
2020-11-12 09:00:00,410,1.71,891,2.02,674,3.71,545,1.28,1392,2.08,1702,1.06,397,1.51,413,2.42
2020-11-12 10:00:00,405,1.98,835,1.68,731,3.42,657,2.59,1397,1.29,1733,1.04,404,0.99,429,1.63
2020-11-12 11:00:00,260,2.31,836,1.79,745,2.95,516,1.74,1358,2.06,1715,0.64,368,1.36,421,1.9
2020-11-12 12:00:00,569,1.41,876,1.83,908,3.63,713,1.54,1224,1.63,1542,0.84,383,1.04,423,1.65
2020-11-12 13:00:00,567,0.88,806,1.74,971,2.78,804,1,1221,1.97,1458,0.55,407,0.74,390,1.03
2020-11-12 14:00:00,489,1.23,754,1.06,872,3.78,738,1.08,1179,2.21,1360,1.4,422,1.18,342,0.88
2020-11-12 15:00:00,534,1.87,698,1,959,2.29,766,1.31,1047,1.91,1210,1.07,349,0.29,375,1.87
2020-11-12 16:00:00,427,0.7,579,2.07,794,1.89,400,2.75,973,1.85,962,1.04,328,0.61,364,1.92
2020-11-12 17:00:00,69,1.45,185,1.62,490,2.86,113,4.42,334,3.29,18,0,233,0.86,139,1.44
2020-11-12 18:00:00,41,9.76,124,1.61,428,5.37,102,2.94,282,2.48, NULL, NULL,265,0.75,101,2.97
2020-11-12 19:00:00,50,4,158,1.27,385,3.12,95,1.05,227,2.2, NULL, NULL,257,1.56,103,0
2020-11-12 20:00:00,64,1.56,146,4.11,439,4.56,78,5.13,210,3.81, NULL, NULL,295,0.34,102,2.94
2020-11-12 21:00:00,32,0,120,3.33,317,4.42,59,0,154,4.55, NULL, NULL,186,0,75,5.33
2020-11-12 22:00:00,21,0,138,0.72,232,4.74,42,2.38,138,3.62, NULL, NULL,121,0.83,64,3.12
2020-11-12 23:00:00,21,0,81,3.7,165,4.85,28,0,91,2.2, NULL, NULL,84,0,41,2.44
2020-11-13 00:00:00,5,0,55,0,96,5.21,17,0,57,3.51, NULL, NULL,60,0,16,0
2020-11-13 01:00:00,1,0,28,0,77,9.09,5,0,26,0, NULL, NULL,35,2.86,19,0
2020-11-13 02:00:00, NULL, NULL,41,7.32,50,4,8,12.5,30,0, NULL, NULL,28,3.57,13,0
2020-11-13 03:00:00, NULL, NULL,24,0,19,0, NULL, NULL,21,0, NULL, NULL,19,0,8,0
2020-11-13 04:00:00, NULL, NULL,22,0,35,2.86, NULL, NULL,20,0, NULL, NULL,16,0,8,0
2020-11-13 05:00:00, NULL, NULL,11,18.18,19,5.26, NULL, NULL,11,0, NULL, NULL,9,22.22,3,0
2020-11-13 06:00:00,2,0, NULL, NULL,9,11.11, NULL, NULL,18,0, NULL, NULL,10,0,4,0
2020-11-13 07:00:00,20,0,7,0,65,10.77, NULL, NULL,161,4.35, NULL, NULL,113,3.54,15,6.67
2020-11-13 08:00:00,101,0.99,310,2.9,276,6.52,91,3.3,591,4.23,184,2.72,263,0.38,161,5.59
2020-11-13 09:00:00,232,1.72,703,1.42,596,4.19,408,3.19,1028,2.72,955,2.2,319,0.94,422,2.61
2020-11-13 10:00:00,460,0.87,833,3.12,821,1.83,669,1.49,1179,3.05,1315,1.9,367,1.36,402,2.49
2020-11-13 11:00:00,469,2.77,675,1.48,893,3.7,731,1.92,1152,1.74,1137,0.79,378,1.59,385,1.3
2020-11-13 12:00:00,391,2.05,783,2.81,910,3.52,737,2.44,1102,2.72,1148,0.96,369,0.54,395,1.77
2020-11-13 13:00:00,444,2.03,812,1.72,846,3.19,731,1.23,1259,2.38,1224,1.88,359,0.84,367,1.36
2020-11-13 14:00:00,612,0.98,803,2.12,1020,3.43,919,1.41,1303,2.84,1349,1.04,394,0.76,441,2.49
2020-11-13 15:00:00,449,2,674,1.34,861,3.37,726,1.24,1037,2.89,703,1.71,343,1.17,347,1.15
2020-11-13 16:00:00,445,1.35,578,2.25,712,3.09,511,2.15,918,1.85,445,1.8,417,0.72,273,1.83
2020-11-13 17:00:00,81,0,181,2.21,401,1.5,74,2.7,347,1.73, NULL, NULL,266,2.63,44,4.55
2020-11-13 18:00:00,65,3.08,150,2,505,1.19,98,0,298,2.35, NULL, NULL,279,1.08,78,2.56
2020-11-13 19:00:00,51,0,96,3.12,435,1.15,75,4,232,2.59, NULL, NULL,228,1.75,68,2.94
2020-11-13 20:00:00,34,0,50,4,284,7.04,62,4.84,184,5.98, NULL, NULL,126,2.38,32,3.12
2020-11-13 21:00:00,29,6.9,55,0,314,7.32,39,2.56,119,5.88, NULL, NULL,80,0,31,3.23
2020-11-13 22:00:00,32,0,89,2.25,267,3.75,32,0,150,2.67, NULL, NULL,123,0,50,2
2020-11-13 23:00:00,1,0,118,0,198,4.04,41,2.44,112,4.46, NULL, NULL,121,0,33,3.03
2020-11-14 00:00:00,1,0,105,2.86,177,5.08,25,0,100,6, NULL, NULL,77,5.19,27,0
2020-11-14 01:00:00,1,100,83,2.41,111,5.41,16,6.25,51,1.96, NULL, NULL,52,1.92,12,0
2020-11-14 02:00:00, NULL, NULL,82,0,104,5.77,13,0,45,4.44, NULL, NULL,42,2.38,16,0
2020-11-14 03:00:00, NULL, NULL,75,2.67,65,1.54,11,0,39,7.69, NULL, NULL,35,0,7,0
2020-11-14 04:00:00, NULL, NULL,25,0,67,2.99,12,8.33,32,6.25, NULL, NULL,21,0,3,0
2020-11-14 05:00:00,1,0,33,6.06,63,4.76,13,0,35,5.71, NULL, NULL,37,2.7,15,0
2020-11-14 06:00:00, NULL, NULL,69,1.45,123,4.07,17,0,62,0, NULL, NULL,76,2.63,16,0
2020-11-14 07:00:00, NULL, NULL,127,0,165,5.45,29,0,109,1.83, NULL, NULL,119,1.68,26,0
2020-11-14 08:00:00,11,9.09,281,1.42,168,5.95,97,4.12,425,1.41,234,1.28,220,0,81,1.23
2020-11-14 09:00:00,64,1.56,614,1.95,531,2.82,421,2.38,1052,1.81,597,1.01,279,0.36,274,1.09
2020-11-14 10:00:00,36,0,159,0,131,2.29,139,4.32,255,2.75,250,0.4,72,1.39,83,0
2020-11-16 10:00:00,163,0,314,0.32,342,0.88,154,2.6,441,1.81,528,0.57,132,0,161,0
2020-11-16 11:00:00,521,0.58,1007,1.29,1169,1.88,562,1.78,1507,2.39,1664,0.9,437,0.23,523,1.72
2020-11-16 12:00:00,584,0.34,963,2.28,1173,1.88,673,1.34,1408,2.77,1611,0.93,430,1.63,525,1.33
2020-11-16 13:00:00,578,0.69,1006,1.29,1266,2.37,641,3.12,1499,2.67,1621,0.8,464,1.08,492,1.02
2020-11-16 14:00:00,565,0.35,889,2.36,1129,2.04,671,1.34,1365,2.49,1455,0.69,392,1.02,476,0.63
2020-11-16 15:00:00,760,1.84,665,3.31,736,5.57,653,2.76,1265,2.06,1295,0.93,395,1.27,396,1.01
2020-11-16 16:00:00,1270,1.02,675,1.93,1166,2.92,249,2.41,941,2.13,749,1.34,354,1.69,312,1.92
2020-11-16 17:00:00,678,1.03,366,2.19,755,3.05,17,0,397,4.28, NULL, NULL,338,0.3,62,1.61
2020-11-16 18:00:00,661,1.51,340,0.88,797,3.14,13,0,377,2.65, NULL, NULL,376,1.6,57,8.77
2020-11-16 19:00:00,614,1.14,352,2.27,659,3.03,7,14.29,283,2.47, NULL, NULL,324,0,65,4.62
2020-11-16 20:00:00,512,0.59,341,2.05,624,2.56,8,0,278,3.6, NULL, NULL,319,0.94,49,0
2020-11-16 21:00:00,406,0.49,289,1.73,477,2.94,7,0,235,1.28, NULL, NULL,224,0.45,66,3.03
2020-11-16 22:00:00,299,1.67,240,2.92,309,1.94, NULL, NULL,149,1.34, NULL, NULL,144,0.69,38,0
2020-11-16 23:00:00,212,3.3,203,1.97,237,1.69,6,0,108,3.7, NULL, NULL,90,1.11,26,0
2020-11-17 00:00:00,175,0.57,133,1.5,170,2.35,4,0,96,2.08, NULL, NULL,62,0,29,0
2020-11-17 01:00:00,90,3.33,76,0,97,1.03,5,0,49,0, NULL, NULL,38,2.63,21,9.52
2020-11-17 02:00:00,64,1.56,66,1.52,65,4.62,1,0,37,0, NULL, NULL,21,0,4,0
2020-11-17 03:00:00,41,0,51,0,36,0,1,0,29,0, NULL, NULL,19,0,9,0
2020-11-17 04:00:00,50,0,50,2,54,5.56,2,0,34,0, NULL, NULL,29,3.45,16,0
2020-11-17 05:00:00,56,3.57,82,1.22,95,2.11,2,0,70,1.43, NULL, NULL,52,0,22,4.55
2020-11-17 06:00:00,138,1.45,330,1.82,273,5.49,12,0,200,2, NULL, NULL,181,0.55,26,3.85
2020-11-17 07:00:00,307,0.65,453,1.32,527,2.66,35,0,309,4.53,7,0,343,0,49,2.04
2020-11-17 08:00:00,608,1.32,506,2.96,423,3.78,34,0,533,2.44,75,2.67,275,0.36,43,4.65
2020-11-17 09:00:00,1235,0.97,1024,1.95,931,2.47,374,0.8,1265,2.53,1055,1.04,423,0.24,335,0.9
2020-11-17 10:00:00,1400,2.07,1004,1.59,812,2.83,644,2.33,1334,1.35,1669,0.6,458,1.09,406,0.99
2020-11-17 11:00:00,1136,0.79,988,1.21,739,3.25,631,1.58,1372,1.53,1809,1.05,401,1.5,464,1.72
2020-11-17 12:00:00,1086,1.38,1017,2.26,794,3.02,89,1.12,1365,1.83,1803,0.89,446,1.57,521,1.15
2020-11-17 13:00:00,1493,1.07,1097,2.92,1020,2.84,625,1.44,1226,1.47,1733,0.58,439,1.14,528,1.52
2020-11-17 14:00:00,1661,1.32,1076,1.3,1013,2.76,778,1.16,1244,1.77,1474,0.81,447,2.46,406,0.99
2020-11-17 15:00:00,1681,1.67,930,1.51,1029,2.62,565,1.06,1103,1.72,864,1.27,394,0.76,328,0.61
2020-11-17 16:00:00,1208,0.99,669,1.64,378,3.97,100,4,395,1.77,93,0,247,0.81,88,3.41
2020-11-17 17:00:00,660,1.06,361,1.66,700,1.14,99,3.03,181,3.31, NULL, NULL,287,1.05,52,7.69
2020-11-17 18:00:00,687,0.73,296,1.69,682,3.37,108,2.78,224,2.23, NULL, NULL,315,1.9,45,0
2020-11-17 19:00:00,509,1.38,286,2.1,558,2.33,81,1.23,232,3.02, NULL, NULL,296,0.34,53,1.89
2020-11-17 20:00:00,418,1.2,277,1.08,469,3.2,70,0,177,1.69, NULL, NULL,233,0.43,38,2.63
2020-11-17 21:00:00,350,0.86,252,1.98,366,4.1,43,0,166,1.2, NULL, NULL,177,0,34,2.94
2020-11-17 22:00:00,248,1.21,227,0,246,7.72,25,0,113,1.77, NULL, NULL,108,0.93,26,3.85
2020-11-17 23:00:00,165,2.42,202,0.5,196,5.1,15,6.67,111,1.8, NULL, NULL,95,0,23,0
2020-11-18 00:00:00,147,2.72,126,2.38,127,3.15,11,0,63,1.59, NULL, NULL,55,3.64,8,0
2020-11-18 01:00:00,70,1.43,82,3.66,86,1.16,16,0,41,2.44, NULL, NULL,36,0,11,0
2020-11-18 02:00:00,46,0,62,1.61,53,1.89,4,0,23,0, NULL, NULL,19,0,8,0
2020-11-18 03:00:00,36,5.56,51,0,35,0,7,0,22,9.09, NULL, NULL,25,4,8,12.5
2020-11-18 04:00:00,36,5.56,49,0,35,5.71,4,0,24,0, NULL, NULL,19,0,20,10
2020-11-18 05:00:00,61,1.64,82,0,83,1.2,12,8.33,70,1.43, NULL, NULL,45,0,11,0
2020-11-18 06:00:00,148,0.68,321,1.25,195,4.62,31,6.45,155,3.23, NULL, NULL,177,0.56,38,7.89
2020-11-18 07:00:00,310,1.61,457,1.75,436,4.59,50,0,296,2.03, NULL, NULL,357,0,49,2.04
2020-11-18 08:00:00,676,0.74,637,2.2,296,4.39,88,1.14,823,1.58,355,1.97,346,0.29,68,5.88
2020-11-18 09:00:00,1238,1.05,959,1.36,547,2.56,599,0.67,1412,1.63,1513,0.59,452,1.11,433,2.54
2020-11-18 10:00:00,802,1.37,947,1.37,322,1.55,500,0.8,1368,2.05,1367,3.15,441,0.68,462,0.65
2020-11-18 11:00:00,186,0.54,894,1.9,384,2.6,163,2.45,1327,2.19,1478,3.86,453,0.66,546,3.3
2020-11-18 12:00:00,846,1.65,745,1.48,584,2.23,23,0,1250,1.76,1723,3.02,404,0.5,610,0.82
2020-11-18 13:00:00,1196,0.84,720,2.92,710,3.38, NULL, NULL,1229,3.5,1811,2.21,351,0.57,643,0.93
2020-11-18 14:00:00,1457,1.17,829,2.77,915,4.26,49,0,1119,2.14,1855,1.83,253,0.4,656,1.98
2020-11-18 15:00:00,1849,0.59,766,1.7,1026,1.46,598,1,1240,1.05,1667,0.54,183,0.55,580,0.69
2020-11-18 16:00:00,1840,0.92,702,1.85,1080,2.78,500,2.6,979,1.33,1371,0.51,359,1.11,600,0.5
2020-11-18 17:00:00,711,0.56,281,1.42,645,2.33,130,3.08,464,3.66,106,0.94,274,1.82,255,1.96
2020-11-18 18:00:00,588,1.02,226,3.1,647,2.16,117,4.27,378,1.85,7,14.29,298,1.01,148,2.7
2020-11-18 19:00:00,556,0.9,264,1.52,579,2.59,139,0.72,356,3.37,8,0,277,0.72,148,2.03
2020-11-18 20:00:00,505,0.99,227,2.64,568,3.7,127,0,306,1.31,15,6.67,249,0.8,194,4.64
2020-11-18 21:00:00,270,0.74,229,1.31,475,2.32,83,2.41,237,2.53,17,0,176,0,124,1.61
2020-11-18 22:00:00,159,0.63,200,3,363,2.75,53,3.77,184,2.72,10,0,137,0.73,77,1.3
2020-11-18 23:00:00,136,2.21,175,0.57,238,2.94,27,3.7,130,1.54,7,0,104,0.96,59,5.08
2020-11-19 00:00:00,90,1.11,103,2.91,162,2.47,18,0,82,1.22,3,0,62,0,58,3.45
2020-11-19 01:00:00,59,3.39,88,2.27,112,2.68,19,0,45,2.22,2,0,28,0,35,0
2020-11-19 02:00:00,23,8.7,49,2.04,51,7.84,11,0,55,1.82,1,0,25,0,15,6.67
2020-11-19 03:00:00,23,0,45,2.22,52,0,7,0,42,0, NULL, NULL,27,0,17,0
2020-11-19 04:00:00,20,0,49,0,63,3.17,5,0,27,7.41,1,0,27,0,13,0
2020-11-19 05:00:00,32,3.12,63,3.17,85,2.35,11,9.09,79,5.06,15,6.67,50,2,56,3.57
2020-11-19 06:00:00,77,1.3,228,2.19,236,6.78,37,5.41,227,0.88,60,1.67,157,0.64,81,1.23
2020-11-19 07:00:00,188,2.13,357,1.12,524,3.24,61,3.28,430,2.33,146,6.16,351,1.71,155,3.23
2020-11-19 08:00:00,459,0.65,582,1.89,512,4.1,148,0.68,1015,1.28,1668,0.72,354,0,271,2.95
2020-11-19 09:00:00,820,0.98,954,1.05,791,2.78,620,1.61,1233,1.46,2018,0.59,379,0.26,545,1.47
2020-11-19 10:00:00,393,1.53,919,2.72,519,0.96,491,1.63,1248,1.44,1584,3.66,399,1.25,554,0.72
2020-11-19 11:00:00,300,1,893,1.12,699,2,319,0.63,1344,1.93,1601,5.18,426,1.17,550,0.91
2020-11-19 12:00:00,999,1.3,777,3.99,908,1.65,74,2.7,1241,2.82,1816,2.2,406,0.25,637,1.41
2020-11-19 13:00:00,1312,1.07,771,3.37,929,2.15, NULL, NULL,1260,1.9,1926,1.87,427,1.17,611,0.98
2020-11-19 14:00:00,1536,1.37,952,1.47,1134,2.56,78,0,1306,2.68,1949,0.92,320,2.19,645,1.4
2020-11-19 15:00:00,1813,0.94,853,1.17,1176,2.04,665,1.5,1267,1.66,1733,0.52,220,0,571,1.4
2020-11-19 16:00:00,1928,1.4,711,2.25,1318,1.75,652,1.07,1079,2.32,1550,0.52,382,0.79,554,1.26
2020-11-19 17:00:00,1017,1.28,375,1.07,926,2.27,183,1.64,571,1.75,248,1.61,302,0.66,313,3.19
2020-11-19 18:00:00,953,0.94,329,1.82,894,2.24,191,2.09,450,1.33,71,4.23,333,0,288,0.69
2020-11-19 19:00:00,876,1.37,303,1.98,769,2.21,138,1.45,537,2.98,54,1.85,321,2.18,234,1.71
2020-11-19 20:00:00,796,1.63,336,2.38,670,2.54,100,4,407,1.47,42,2.38,276,0.36,247,0
2020-11-19 21:00:00,556,1.44,295,1.69,545,2.57,107,0.93,332,2.41,43,0,212,0.47,189,1.06
2020-11-19 22:00:00,450,1.78,254,1.97,384,2.6,61,4.92,238,1.26,40,2.5,152,0,154,1.3
2020-11-19 23:00:00,328,1.83,217,1.84,270,3.33,53,0,183,0.55,48,0,111,2.7,105,0.95
2020-11-20 00:00:00,284,1.76,158,1.9,210,1.43,44,2.27,135,2.96,28,3.57,77,2.6,76,1.32
2020-11-20 01:00:00,130,3.85,98,0,110,1.82,25,0,74,0,11,0,30,0,48,2.08
2020-11-20 02:00:00,83,1.2,67,1.49,75,0,20,0,71,2.82,1,0,23,0,28,3.57
2020-11-20 03:00:00,90,5.56,73,0,74,2.7,19,0,61,1.64, NULL, NULL,32,0,34,0
2020-11-20 04:00:00,53,1.89,59,6.78,56,1.79,6,0,50,2,3,0,17,0,26,3.85
2020-11-20 05:00:00,101,1.98,77,1.3,89,1.12,25,4,99,0,16,0,47,0,39,0
2020-11-20 06:00:00,227,3.08,238,1.26,262,7.25,36,0,316,1.58,82,4.88,166,2.41,138,0.72
2020-11-20 07:00:00,434,1.15,387,1.55,567,2.82,68,1.47,516,4.65,130,6.92,324,0.62,268,2.24
2020-11-20 08:00:00,783,1.02,548,2.55,667,3.6,86,1.16,945,2.54,1259,0.64,389,1.03,315,1.9
2020-11-20 09:00:00,1296,0.93,962,1.56,1097,2.1,563,1.07,1379,2.18,2054,0.44,455,0.66,535,1.31
2020-11-20 10:00:00,1400,1.07,833,1.56,1047,2.58,870,0.8,1390,1.51,1978,0.61,430,0.23,520,1.15
2020-11-20 11:00:00,1624,1.48,880,1.82,1263,2.14,957,1.36,1417,1.83,1826,0.82,474,0.63,521,1.34
2020-11-20 12:00:00,1748,0.97,939,1.38,1267,1.5,979,1.23,1374,1.82,1917,0.57,481,1.25,418,1.67
2020-11-20 13:00:00,1713,1.28,1032,1.45,1318,1.44,934,1.28,1376,1.24,1981,0.61,511,0.59,461,3.04
2020-11-20 14:00:00,1785,0.78,1014,1.97,1392,1.8,951,0.95,1312,0.99,1952,0.67,501,1.2,495,2.02
2020-11-20 15:00:00,1945,0.98,892,0.9,1432,1.4,968,1.45,1272,1.42,1770,0.34,448,0.45,460,0.43
2020-11-20 16:00:00,1921,0.78,758,1.98,1301,1.46,412,1.21,1033,1.45,1447,0.62,402,1.24,377,2.12
2020-11-20 17:00:00,1062,0.94,460,1.09,890,2.02,159,0,570,1.93,227,0.88,364,0.82,275,1.09
2020-11-20 18:00:00,997,1.71,414,1.21,916,1.64,165,1.21,528,1.89,98,3.06,332,0.6,293,2.39
2020-11-20 19:00:00,928,0.75,404,1.49,808,1.61,164,0.61,444,2.03,94,2.13,297,1.01,301,1.66
2020-11-20 20:00:00,873,1.37,427,2.34,717,2.51,132,2.27,419,1.91,94,2.13,308,0.97,239,1.67
2020-11-20 21:00:00,730,1.1,397,0.5,620,2.26,126,0.79,421,1.66,115,3.48,244,0,211,2.84
2020-11-20 22:00:00,579,0.86,361,0.83,444,3.15,90,1.11,243,3.7,79,1.27,169,0,178,0.56
2020-11-20 23:00:00,474,1.9,331,0.91,356,2.53,82,3.66,241,1.24,67,0,128,0,115,1.74
2020-11-21 00:00:00,397,0.76,241,0.41,252,2.38,55,1.82,175,1.14,54,5.56,96,0,91,5.49
2020-11-21 01:00:00,274,5.11,196,0,198,1.01,32,0,133,1.5,24,0,76,0,81,1.23
2020-11-21 02:00:00,218,3.21,159,0,122,2.46,31,0,108,0,5,0,57,1.75,41,0
2020-11-21 03:00:00,154,0.65,154,0.65,97,2.06,25,0,68,0,9,0,31,0,42,0
2020-11-21 04:00:00,136,2.21,114,3.51,92,1.09,19,10.53,68,0,11,9.09,34,0,50,2
2020-11-21 05:00:00,128,1.56,102,0,97,0,22,0,103,3.88,16,0,46,0,49,0
2020-11-21 06:00:00,199,1.51,170,1.18,155,3.23,24,8.33,179,2.23,44,2.27,91,0,77,0
2020-11-21 07:00:00,304,0.33,276,1.81,261,3.07,60,3.33,282,1.42,72,0,175,1.14,136,1.47
2020-11-21 08:00:00,545,0.55,426,1.41,343,3.21,66,1.52,445,1.8,650,1.08,218,0.46,196,0.51
2020-11-21 09:00:00,1037,0.96,908,0.77,784,1.28,466,0.86,934,1.39,1453,0.55,299,0.33,318,1.57
2020-11-21 10:00:00,1317,0.99,1037,1.45,1014,1.97,803,0.37,1115,1.52,1655,0.24,390,0.51,441,0.45
2020-11-21 11:00:00,1701,0.82,1134,0.88,1210,2.56,1051,0.67,1296,1.23,1918,0.57,420,0.24,451,0.44
2020-11-21 12:00:00,1924,1.4,1193,1.26,1402,1.57,1162,0.77,1341,1.79,1949,0.77,476,0.42,497,0.8
2020-11-21 13:00:00,2038,0.79,1164,1.2,1396,1.79,1257,0.72,1305,1.15,1978,0.46,490,0.61,551,0.91
2020-11-21 14:00:00,2077,0.96,1216,0.99,1551,1.42,1254,1.04,1296,1.77,1969,0.51,479,0.42,515,0.78
2020-11-21 15:00:00,1945,0.67,1195,2.01,1343,1.27,1174,1.02,1287,1.55,1901,0.42,502,1,459,0.87
2020-11-21 16:00:00,1527,0.85,972,1.54,874,1.49,321,1.87,956,2.09,1514,0.46,413,0.73,364,0.55
2020-11-21 17:00:00,987,0.51,647,2.16,750,2.13,144,1.39,532,2.63,216,0.46,373,0.27,324,2.47
2020-11-21 18:00:00,839,1.67,550,1.64,683,2.2,153,1.96,525,2.67,113,1.77,345,0.29,288,0.69
2020-11-21 19:00:00,790,0.63,533,1.88,606,2.31,131,0.76,465,1.94,112,1.79,291,0.34,235,2.55
2020-11-21 20:00:00,710,1.13,489,0.82,597,2.35,113,0.88,426,3.52,112,1.79,268,0.75,239,1.26
2020-11-21 21:00:00,636,1.89,449,1.56,505,4.16,102,2.94,362,1.66,96,7.29,216,0.93,215,2.79
2020-11-21 22:00:00,530,1.51,381,0.26,401,2.99,66,3.03,290,2.07,72,5.56,156,0,151,1.32
2020-11-21 23:00:00,288,2.08,246,1.63,392,1.79,69,2.9,239,2.09,32,3.12,144,0.69,130,0
2020-11-22 00:00:00,223,0,179,1.68,318,0.63,80,3.75,204,1.96,45,0,98,1.02,106,1.89
2020-11-22 01:00:00,207,1.93,205,1.95,219,1.83,39,0,153,0.65,15,0,73,0,71,2.82
2020-11-22 02:00:00,152,3.29,143,1.4,163,1.84,42,2.38,117,2.56,8,0,64,1.56,67,2.99
2020-11-22 03:00:00,91,1.1,103,0.97,131,3.05,29,0,97,0,1,0,40,0,36,0
2020-11-22 04:00:00,87,2.3,68,1.47,99,3.03,17,0,64,3.12,1,0,36,0,37,0
2020-11-22 05:00:00,89,2.25,74,0,90,1.11,18,5.56,83,1.2,4,0,41,0,33,6.06
2020-11-22 06:00:00,108,2.78,100,2,127,3.15,24,4.17,150,4,3,0,77,0,49,0
2020-11-22 07:00:00,152,1.97,145,0.69,211,4.74,48,2.08,229,2.62,21,0,106,0,88,0
2020-11-22 08:00:00,285,1.4,273,1.83,272,4.04,72,4.17,470,1.7,465,1.08,185,0,101,0.99
2020-11-22 09:00:00,660,1.06,600,1.17,512,2.73,402,1,750,2,1013,0.79,219,0.91,215,0
2020-11-22 10:00:00,878,1.25,759,1.45,703,1.56,646,1.24,875,0.91,1199,2.92,255,0,308,1.3
2020-11-22 11:00:00,759,1.19,855,1.4,911,1.54,698,1.15,1123,1.69,1333,3,341,1.47,374,1.07
2020-11-22 12:00:00,1336,0.97,876,1.71,1105,2.08,779,0.9,1301,1.69,1546,0.97,385,0.78,355,1.69
2020-11-22 13:00:00,1391,1.29,907,2.65,1208,2.15,597,1.51,1311,1.53,1686,0.95,414,0.97,394,1.02
2020-11-22 14:00:00,1575,1.08,1009,1.39,1279,1.72,934,0.86,1266,1.82,1688,0.36,392,1.53,382,0.52
2020-11-22 15:00:00,1474,1.15,993,1.81,1380,1.16,972,0.72,1329,1.81,1761,0.57,411,0.49,367,1.63
2020-11-22 16:00:00,1104,0.91,840,1.07,1107,1.72,570,1.75,961,1.35,1495,0.33,355,0.56,379,1.58
2020-11-22 17:00:00,590,1.53,456,1.97,804,2.49,185,1.62,560,2.14,149,2.01,369,0.27,284,1.41
2020-11-22 18:00:00,504,1.39,373,1.88,672,2.68,173,0.58,472,2.12,69,2.9,316,0.63,223,0.9
2020-11-22 19:00:00,506,1.58,363,1.65,667,2.55,136,0.74,509,2.36,58,3.45,273,0.73,197,0.51
2020-11-22 20:00:00,484,1.03,377,0.8,631,1.58,116,3.45,454,1.98,62,1.61,261,0.38,209,0.48
2020-11-22 21:00:00,414,1.45,321,3.12,532,0.94,94,3.19,397,2.27,53,1.89,222,1.35,137,2.19
2020-11-22 22:00:00,323,1.86,260,3.46,393,4.07,69,1.45,268,1.87,35,0,139,0.72,127,0.79
2020-11-22 23:00:00,243,1.23,244,1.64,290,2.41,83,1.2,214,1.4,34,2.94,102,0.98,94,1.06
2020-11-23 00:00:00,157,0.64,138,1.45,175,3.43,37,2.7,123,4.88,22,4.55,77,0,73,4.11
2020-11-23 01:00:00,123,1.63,90,1.11,122,4.1,39,2.56,88,2.27,13,0,42,4.76,42,11.9
2020-11-23 02:00:00,78,2.56,78,0,83,1.2,16,0,57,3.51,10,10,28,0,21,0
2020-11-23 03:00:00,50,2,59,0,56,5.36,13,0,48,0, NULL, NULL,23,4.35,22,0
2020-11-23 04:00:00,47,0,62,1.61,73,2.74,11,0,59,0,1,0,23,0,34,2.94
2020-11-23 05:00:00,75,1.33,89,1.12,110,2.73,26,0,128,1.56,11,0,64,0,49,4.08
2020-11-23 06:00:00,139,4.32,317,1.58,298,2.68,48,0,382,1.05,89,2.25,221,0.45,185,3.78
2020-11-23 07:00:00,387,1.03,477,1.26,628,2.55,94,1.06,608,2.3,191,2.62,404,0.5,382,2.62
2020-11-23 08:00:00,464,1.72,490,1.84,638,1.88,85,1.18,843,2.73,1038,1.16,379,0.53,322,1.24
2020-11-23 09:00:00,983,1.83,873,1.26,1120,2.59,506,2.17,1286,1.48,1979,0.76,459,0.65,429,1.63
2020-11-23 10:00:00,1344,1.49,877,1.03,1079,1.95,790,0.89,1342,1.27,1894,0.69,485,1.03,433,1.39
2020-11-23 11:00:00,1459,0.96,961,1.87,1258,1.99,925,0.97,1386,1.88,1815,1.27,477,0.63,387,0.52
2020-11-23 12:00:00,1627,0.74,938,2.45,1226,2.77,894,0.89,1360,1.32,1865,1.18,478,0.63,456,1.1
